([84], [2, 5, 9, 10, 11, 12, 14, 15], [(2, 10), (2, 11), (2, 14), (5, 9), (5, 11), (5, 12), (9, 10), (9, 14), (10, 12), (11, 12), (14, 15), (15, 15)])
([137], [4, 8, 9, 10, 11, 13, 14, 15], [(4, 8), (4, 10), (4, 11), (8, 9), (8, 14), (9, 11), (9, 13), (10, 11), (10, 13), (13, 14), (14, 15), (15, 15)])
([173], [2, 5, 8, 9, 10, 11, 14, 15], [(2, 9), (2, 11), (2, 14), (5, 8), (5, 10), (5, 11), (8, 9), (8, 14), (9, 10), (10, 11), (14, 15), (15, 15)])
([181], [2, 4, 8, 9, 10, 12, 14, 15], [(2, 9), (2, 12), (2, 14), (4, 8), (4, 10), (4, 12), (8, 9), (8, 14), (9, 10), (10, 12), (14, 15), (15, 15)])
([224], [4, 7, 8, 9, 10, 13, 14, 15], [(4, 9), (4, 10), (4, 7), (7, 8), (7, 14), (8, 9), (8, 13), (9, 10), (10, 13), (13, 14), (14, 15), (15, 15)])
([249], [4, 9, 10, 11, 12, 13, 14, 15], [(4, 9), (4, 11), (4, 12), (9, 10), (9, 14), (10, 12), (10, 13), (11, 12), (11, 13), (13, 14), (14, 15), (15, 15)])
([268], [3, 7, 8, 9, 11, 13, 14, 15], [(3, 7), (3, 9), (3, 11), (7, 8), (7, 14), (8, 9), (8, 13), (9, 11), (11, 13), (13, 14), (14, 15), (15, 15)])
([296], [3, 8, 9, 10, 12, 13, 14, 15], [(3, 8), (3, 10), (3, 12), (8, 9), (8, 14), (9, 10), (9, 13), (10, 12), (12, 13), (13, 14), (14, 15), (15, 15)])
([328], [4, 8, 9, 10, 11, 13, 14, 15], [(4, 8), (4, 10), (4, 11), (8, 9), (8, 14), (9, 10), (9, 13), (10, 11), (11, 13), (13, 14), (14, 15), (15, 15)])
([443], [7, 8, 9, 10, 12, 13, 14, 15], [(7, 8), (7, 9), (7, 12), (8, 10), (8, 12), (9, 10), (9, 14), (10, 13), (12, 13), (13, 14), (14, 15), (15, 15)])
([460], [1, 6, 7, 8, 12, 13, 14, 15], [(1, 6), (1, 7), (1, 12), (6, 8), (6, 12), (7, 8), (7, 14), (8, 13), (12, 13), (13, 14), (14, 15), (15, 15)])
([464], [6, 7, 8, 10, 12, 13, 14, 15], [(6, 10), (6, 12), (6, 7), (7, 8), (7, 12), (8, 10), (8, 13), (10, 14), (12, 13), (13, 14), (14, 15), (15, 15)])
([466], [6, 7, 8, 10, 12, 13, 14, 15], [(6, 8), (6, 10), (6, 12), (7, 8), (7, 10), (7, 14), (8, 13), (10, 12), (12, 13), (13, 14), (14, 15), (15, 15)])
([471], [6, 7, 8, 11, 12, 13, 14, 15], [(6, 11), (6, 12), (6, 7), (7, 8), (7, 12), (8, 11), (8, 13), (11, 14), (12, 13), (13, 14), (14, 15), (15, 15)])
([475], [5, 6, 8, 10, 12, 13, 14, 15], [(5, 10), (5, 12), (5, 6), (6, 8), (6, 13), (8, 10), (8, 14), (10, 12), (12, 13), (13, 14), (14, 15), (15, 15)])
([480], [1, 5, 6, 7, 12, 13, 14, 15], [(1, 5), (1, 7), (1, 12), (5, 12), (5, 6), (6, 13), (6, 7), (7, 14), (12, 13), (13, 14), (14, 15), (15, 15)])
([481], [1, 5, 6, 9, 12, 13, 14, 15], [(1, 9), (1, 12), (1, 5), (5, 12), (5, 6), (6, 9), (6, 13), (9, 14), (12, 13), (13, 14), (14, 15), (15, 15)])
([482], [5, 6, 7, 11, 12, 13, 14, 15], [(5, 11), (5, 12), (5, 7), (6, 11), (6, 14), (6, 7), (7, 13), (11, 12), (12, 13), (13, 14), (14, 15), (15, 15)])
([483], [5, 6, 9, 10, 12, 13, 14, 15], [(5, 10), (5, 12), (5, 6), (6, 9), (6, 13), (9, 10), (9, 14), (10, 12), (12, 13), (13, 14), (14, 15), (15, 15)])
([490], [4, 5, 7, 11, 12, 13, 14, 15], [(4, 11), (4, 12), (4, 5), (5, 13), (5, 7), (7, 11), (7, 14), (11, 12), (12, 13), (13, 14), (14, 15), (15, 15)])
([494], [4, 5, 8, 11, 12, 13, 14, 15], [(4, 11), (4, 12), (4, 5), (5, 8), (5, 13), (8, 11), (8, 14), (11, 12), (12, 13), (13, 14), (14, 15), (15, 15)])
