([0], [4, 5, 7, 8, 9, 11, 12, 13], [(4, 5), (4, 7), (4, 7), (5, 8), (5, 11), (7, 8), (8, 9), (9, 11), (9, 12), (11, 13), (12, 13), (12, 13)])
([1], [3, 5, 6, 7, 9, 10, 11, 14], [(3, 9), (3, 14), (3, 6), (5, 14), (5, 14), (5, 6), (6, 7), (7, 9), (7, 10), (9, 11), (10, 11), (10, 11)])
([10], [2, 4, 5, 6, 8, 9, 10, 14], [(2, 8), (2, 5), (2, 14), (4, 5), (4, 14), (4, 14), (5, 6), (6, 8), (6, 9), (8, 10), (9, 10), (9, 10)])
([11], [4, 5, 6, 8, 9, 10, 14, 15], [(4, 5), (4, 14), (4, 14), (5, 6), (5, 15), (6, 8), (6, 9), (8, 10), (8, 15), (9, 10), (9, 10), (14, 15)])
([24], [3, 4, 5, 7, 8, 9, 13, 15], [(3, 4), (3, 13), (3, 13), (4, 5), (4, 15), (5, 8), (5, 7), (7, 9), (7, 15), (8, 9), (8, 9), (13, 15)])
([35], [1, 3, 4, 5, 7, 8, 9, 15], [(1, 4), (1, 7), (1, 15), (3, 4), (3, 15), (3, 15), (4, 5), (5, 8), (5, 7), (7, 9), (8, 9), (8, 9)])
([63], [0, 2, 3, 4, 6, 7, 8, 11], [(0, 3), (0, 6), (0, 11), (2, 11), (2, 11), (2, 3), (3, 4), (4, 6), (4, 7), (6, 8), (7, 8), (7, 8)])
([64], [2, 3, 4, 6, 7, 8, 14, 15], [(2, 3), (2, 15), (2, 15), (3, 4), (3, 14), (4, 6), (4, 7), (6, 8), (6, 14), (7, 8), (7, 8), (14, 15)])
([73], [3, 4, 5, 7, 8, 9, 14, 15], [(3, 4), (3, 14), (3, 14), (4, 5), (4, 15), (5, 8), (5, 7), (7, 9), (7, 15), (8, 9), (8, 9), (14, 15)])
([74], [4, 5, 8, 9, 12, 13, 14, 15], [(4, 15), (4, 5), (4, 13), (5, 12), (5, 12), (8, 9), (8, 9), (8, 15), (9, 14), (12, 13), (13, 14), (14, 15)])
([85], [3, 6, 7, 10, 11, 12, 13, 14], [(3, 10), (3, 10), (3, 14), (6, 13), (6, 7), (6, 7), (7, 12), (10, 11), (11, 12), (11, 14), (12, 13), (13, 14)])
([93], [1, 2, 3, 5, 6, 7, 11, 15], [(1, 2), (1, 11), (1, 11), (2, 3), (2, 15), (3, 5), (3, 6), (5, 15), (5, 7), (6, 7), (6, 7), (11, 15)])
([127], [2, 3, 4, 6, 7, 8, 13, 15], [(2, 3), (2, 15), (2, 15), (3, 4), (3, 13), (4, 6), (4, 7), (6, 8), (6, 13), (7, 8), (7, 8), (13, 15)])
([167], [4, 6, 10, 11, 12, 13, 14, 15], [(4, 11), (4, 10), (4, 10), (6, 11), (6, 12), (6, 14), (10, 13), (11, 13), (12, 15), (12, 15), (13, 14), (14, 15)])
([191], [1, 2, 3, 5, 6, 7, 12, 14], [(1, 2), (1, 12), (1, 12), (2, 3), (2, 14), (3, 5), (3, 6), (5, 7), (5, 14), (6, 7), (6, 7), (12, 14)])
([195], [2, 3, 4, 6, 7, 8, 14, 15], [(2, 3), (2, 15), (2, 15), (3, 4), (3, 14), (4, 6), (4, 7), (6, 8), (6, 14), (7, 8), (7, 8), (14, 15)])
([257], [4, 6, 9, 10, 11, 13, 14, 15], [(4, 9), (4, 9), (4, 10), (6, 10), (6, 11), (6, 14), (9, 13), (10, 13), (11, 15), (11, 15), (13, 14), (14, 15)])
([258], [4, 5, 9, 10, 12, 13, 14, 15], [(4, 9), (4, 9), (4, 10), (5, 10), (5, 12), (5, 14), (9, 13), (10, 13), (12, 15), (12, 15), (13, 14), (14, 15)])
([259], [3, 5, 9, 10, 11, 13, 14, 15], [(3, 9), (3, 11), (3, 11), (5, 9), (5, 10), (5, 14), (9, 13), (10, 15), (10, 15), (11, 13), (13, 14), (14, 15)])
([292], [2, 4, 8, 9, 12, 13, 14, 15], [(2, 8), (2, 12), (2, 12), (4, 8), (4, 9), (4, 14), (8, 13), (9, 15), (9, 15), (12, 13), (13, 14), (14, 15)])
([337], [3, 5, 8, 9, 11, 13, 14, 15], [(3, 8), (3, 11), (3, 11), (5, 8), (5, 9), (5, 14), (8, 13), (9, 15), (9, 15), (11, 13), (13, 14), (14, 15)])
([339], [3, 4, 8, 10, 11, 13, 14, 15], [(3, 8), (3, 11), (3, 11), (4, 8), (4, 10), (4, 14), (8, 13), (10, 15), (10, 15), (11, 13), (13, 14), (14, 15)])
([353], [2, 4, 7, 8, 12, 13, 14, 15], [(2, 12), (2, 12), (2, 7), (4, 8), (4, 14), (4, 7), (7, 13), (8, 15), (8, 15), (12, 13), (13, 14), (14, 15)])
([354], [2, 3, 7, 9, 12, 13, 14, 15], [(2, 12), (2, 12), (2, 7), (3, 7), (3, 9), (3, 14), (7, 13), (9, 15), (9, 15), (12, 13), (13, 14), (14, 15)])
([356], [1, 3, 7, 9, 10, 13, 14, 15], [(1, 9), (1, 7), (1, 7), (3, 9), (3, 10), (3, 14), (7, 13), (9, 13), (10, 15), (10, 15), (13, 14), (14, 15)])
([417], [1, 3, 6, 8, 10, 13, 14, 15], [(1, 6), (1, 6), (1, 13), (3, 8), (3, 10), (3, 14), (6, 8), (8, 13), (10, 15), (10, 15), (13, 14), (14, 15)])
([427], [1, 3, 6, 8, 9, 13, 14, 15], [(1, 8), (1, 6), (1, 6), (3, 8), (3, 9), (3, 14), (6, 13), (8, 13), (9, 15), (9, 15), (13, 14), (14, 15)])
