([46], [2, 5, 10, 11, 12, 13, 14, 15], [(2, 11), (2, 11), (2, 15), (5, 10), (5, 12), (5, 14), (10, 11), (10, 12), (12, 15), (13, 13), (13, 14), (14, 15)])
([71], [3, 8, 9, 11, 12, 13, 14, 15], [(3, 8), (3, 11), (3, 14), (8, 11), (8, 9), (9, 12), (9, 12), (11, 15), (12, 15), (13, 14), (13, 13), (14, 15)])
([86], [3, 4, 10, 11, 12, 13, 14, 15], [(3, 4), (3, 10), (3, 10), (4, 12), (4, 14), (10, 11), (11, 12), (11, 15), (12, 15), (13, 14), (13, 13), (14, 15)])
([88], [2, 5, 9, 10, 11, 13, 14, 15], [(2, 10), (2, 10), (2, 11), (5, 9), (5, 13), (5, 15), (9, 10), (9, 13), (11, 13), (11, 15), (14, 15), (14, 14)])
([96], [2, 4, 9, 10, 11, 13, 14, 15], [(2, 11), (2, 10), (2, 10), (4, 9), (4, 13), (4, 15), (9, 10), (9, 13), (11, 13), (11, 15), (14, 15), (14, 14)])
([112], [3, 4, 9, 10, 12, 13, 14, 15], [(3, 9), (3, 9), (3, 4), (4, 13), (4, 15), (9, 12), (10, 12), (10, 13), (10, 15), (12, 13), (14, 14), (14, 15)])
([113], [2, 3, 9, 10, 11, 13, 14, 15], [(2, 3), (2, 9), (2, 9), (3, 13), (3, 15), (9, 10), (10, 11), (10, 13), (11, 13), (11, 15), (14, 14), (14, 15)])
([114], [2, 7, 8, 9, 12, 13, 14, 15], [(2, 12), (2, 14), (2, 7), (7, 8), (7, 12), (8, 9), (8, 9), (9, 15), (12, 15), (13, 13), (13, 14), (14, 15)])
([115], [3, 7, 8, 10, 12, 13, 14, 15], [(3, 15), (3, 12), (3, 7), (7, 8), (7, 12), (8, 13), (8, 13), (10, 12), (10, 13), (10, 15), (14, 14), (14, 15)])
([116], [2, 7, 8, 10, 12, 13, 14, 15], [(2, 15), (2, 12), (2, 7), (7, 8), (7, 12), (8, 13), (8, 13), (10, 12), (10, 13), (10, 15), (14, 14), (14, 15)])
([152], [2, 6, 7, 8, 11, 13, 14, 15], [(2, 13), (2, 6), (2, 15), (6, 13), (6, 7), (7, 8), (7, 8), (8, 11), (11, 13), (11, 15), (14, 14), (14, 15)])
([155], [1, 6, 7, 8, 11, 13, 14, 15], [(1, 13), (1, 6), (1, 15), (6, 13), (6, 7), (7, 8), (7, 8), (8, 11), (11, 13), (11, 15), (14, 14), (14, 15)])
